loss,categorical_accuracy,val_loss,val_categorical_accuracy
1.0900681018829346,0.38825759291648865,0.991066575050354,0.48674243688583374
0.9206639528274536,0.5634469985961914,0.9276062250137329,0.4943181872367859
0.8337030410766602,0.6278409361839294,0.7614012956619263,0.6609848737716675
0.8864011764526367,0.564393937587738,0.8209230303764343,0.6221591234207153
